Free,Money,Credit,Remove,Business,Email,You,Your,Internet,Order,ExclamationMark,DollarSign,CapitalAverage,CapitalLongest,CapitalTotal,SpamScore,Spam
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4173318129988598,0.0,0.0010367680435769406,0.0036314117113027695,0.0008838383838383839,0.40087623220153346,0
0.0,0.0,0.0,0.0,0.0,0.0,0.17173333333333335,0.1935193519351935,0.0,0.0,0.0,0.0,0.001193826600090785,0.002723558783477077,0.0027146464646464648,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16799695933105285,0.0,0.0010213345438039039,0.0040853381752156154,0.00101010101010101,0.16137276378240234,0
0.0,0.4653061224489795,0.0,0.0,0.0,0.0,0.0,0.3096309630963096,0.0,0.21673003802281368,0.0,0.09666339548577038,0.002433953699500681,0.01543349977303677,0.00505050505050505,0.4881343556042351,1
0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.2694792854427974,0.0,0.006191556967771222,0.017249205628688154,0.01919191919191919,0.2588535962029938,1
0.0,0.0,0.0,0.0,0.0,0.0,0.013866666666666668,0.0,0.0,0.0,0.01710376282782212,0.0,0.0007598729005901043,0.004539264639128461,0.009911616161616161,0.01642935377875137,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17369970559371933,0.002766227871084884,0.012709940989559692,0.0053030303030303025,0.12924424972617743,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025202520252025205,0.0,0.0,0.0,0.0,0.0017267362687244667,0.024512029051293693,0.014962121212121211,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.12373333333333333,0.0,0.0,0.0,0.0,0.0,0.0004230594643667725,0.0013617793917385383,0.0013257575757575758,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.1264,0.09090909090909091,0.0,0.0,0.0,0.0,0.0007725828415796641,0.005447117566954153,0.0062499999999999995,0.0,0
0.0,0.0,0.0,0.09215955983493812,0.0,0.0,0.03573333333333334,0.06030603060306031,0.0,0.0,0.08665906499429875,0.11187438665358196,0.0016768043576940537,0.006808896958692692,0.010542929292929293,0.1664841182913472,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676548840744964,0.0,0.000604630049931911,0.002723558783477077,0.0030934343434343434,0.06498722161372764,0
0.0,0.0,0.0,0.0,0.0,0.0,0.05493333333333334,0.0,0.0,0.0,0.0,0.0,0.0004802541988197911,0.0018157058556513845,0.0015782828282828283,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0790573926263778,0.30716388616290485,0.002783477076713572,0.007262823422605538,0.003787878787878788,0.3044906900328587,1
0.9,0.0,0.0,0.15405777166437418,0.0,0.14564369310793238,0.12000000000000001,0.2538253825382538,0.10081008100810082,0.0,0.0,0.0,0.0003776668179754878,0.0018157058556513845,0.0031565656565656565,0.8214676889375685,1
0.284,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0003513390830685428,0.0018157058556513845,0.0026515151515151517,0.2592186929536327,0
0.0,0.0,0.0,0.0,0.0,0.0,0.026133333333333335,0.021602160216021602,0.0,0.21102661596958178,0.0,0.016192345436702654,0.0020072628234226054,0.01407172038129823,0.030555555555555555,0.012048192771084338,0
0.32000000000000006,0.0,0.0,0.0,0.15625,0.0,0.08533333333333334,0.21602160216021601,0.0,0.0,0.5952109464082098,0.1771344455348381,0.0014870630957784835,0.009532455742169769,0.007765151515151515,0.9956188389923332,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09990999099909992,0.0,0.0790573926263778,0.20412168792934252,0.0026781661370857924,0.009986382206082615,0.004924242424242424,0.22782037239868566,1
0.8320000000000001,0.0,0.0,0.14305364511691887,0.0,0.0,0.11093333333333334,0.09360936093609361,0.09360936093609361,0.0,0.0,0.0,0.00879891057648661,0.029051293690422152,0.008712121212121211,0.7594012413289523,1
0.0,0.0,0.0,0.22008253094910596,0.0,0.06892067620286085,0.1136,0.04770477047704771,0.0,0.0,0.0604332953249715,0.0,0.0032274171584203352,0.022696323195642305,0.007702020202020201,0.05805038335158817,1
0.7200000000000001,0.0,0.0,0.0,0.0,0.2860858257477243,0.096,0.25292529252925294,0.018001800180018002,0.0,0.02280501710376283,0.0,0.0014071720381298226,0.019064911484339538,0.014267676767676768,0.67907995618839,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11971197119711972,0.0,0.0,0.0,0.0,0.0005873808443032229,0.004993191103041307,0.0017045454545454547,0.0,0
0.012,0.07346938775510203,0.0,0.0,0.013671875000000002,0.009102730819245773,0.2336,0.1341134113411341,0.006300630063006301,0.18441064638783272,0.026225769669327256,0.10843964671246321,0.0022024512029051296,0.03222877893781208,0.05164141414141414,0.18254837531945967,1
0.0,0.0,0.0,0.0,0.0,0.0,0.10346666666666667,0.0,0.0,0.0,0.14785252755606235,0.0,0.00023604176123467999,0.0009078529278256922,0.0017676767676767678,0.14202263599853962,0
0.21600000000000003,0.0,0.0,0.14993122420907845,0.642578125,0.0,0.2048,0.1476147614761476,0.0,0.0,0.39718738122386926,0.15750736015701672,0.003674080798910576,0.06309577848388562,0.01332070707070707,0.6958744067177802,1
1.0,0.0,0.0,0.171939477303989,0.0,0.1625487646293888,0.26666666666666666,0.11251125112511251,0.0,0.0,0.08551881413911061,0.0,0.0012256014525646847,0.012709940989559692,0.008396464646464647,0.9948886454910552,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012482977757603268,0.0018157058556513845,0.0011363636363636363,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.0,0.0,0.0,0.10794374762447738,0.04612365063788028,0.0009078529278256923,0.004539264639128461,0.003724747474747475,0.1380065717415115,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011593281888334092,0.004993191103041307,0.0025252525252525255,0.0,0
0.0,0.0,0.0,0.0,0.0,0.014304291287386214,0.0432,0.041404140414041404,0.0,0.020912547528517112,0.006461421512732802,0.03336604514229637,0.0022160689968225146,0.01543349977303677,0.03143939393939394,0.031033223804308147,0
0.164,0.42448979591836733,0.0,0.056396148555708396,0.080078125,0.0,0.2112,0.20612061206120613,0.0,0.0,0.32915241353097685,0.05053974484789009,0.0036786200635497046,0.09668633681343623,0.030555555555555555,0.8831690397955458,0
0.0,0.16734693877551018,0.0,0.056396148555708396,0.0,0.0,0.10933333333333332,0.1107110711071107,0.0,0.0,0.02546560243253516,0.0,0.0007834770767135723,0.005901044030867,0.0025252525252525255,0.1741511500547645,1
0.27599999999999997,0.13877551020408163,0.0,0.09491059147180193,0.0,0.0,0.3146666666666667,0.1242124212421242,0.0,0.0,0.14405169137210186,0.030912659470068698,0.0009459827507943712,0.004993191103041307,0.005997474747474747,0.5374224169404892,1
0.0,0.0,0.0,0.0,0.0,0.0,0.07733333333333334,0.0,0.0,0.0,0.04713036868110985,0.0,0.001235587834770767,0.013163867453472538,0.0053030303030303025,0.045271997079225995,0
0.18400000000000002,0.0,0.0,0.0,0.0,0.0,0.14933333333333335,0.08370837083708371,0.0,0.0,0.2519954389965793,0.0,0.00038856105310939627,0.008624602814344077,0.007512626262626262,0.4100036509675064,1
0.0,0.0,0.0,0.0,0.0,0.11833550065019505,0.04853333333333334,0.04050405040504051,0.0,0.0,0.0,0.0,0.0010512936904221513,0.008624602814344077,0.008522727272727272,0.0,0
0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.21013333333333334,0.12871287128712872,0.0,0.0,0.0,0.0,0.006433045846572856,0.06899682251475261,0.011679292929292928,0.12778386272362177,1
0.084,0.14285714285714282,0.0,0.006877579092159561,0.07421875,0.0,0.176,0.135013501350135,0.021602160216021602,0.08745247148288975,0.12238692512352718,0.30716388616290485,0.005352700862460282,0.08715388107126645,0.2063131313131313,0.5505658999634904,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006954153427144804,0.0013617793917385383,0.0032828282828282827,0.0,0
0.04000000000000001,0.16734693877551018,0.0,0.027510316368638245,0.0390625,0.013003901170351105,0.22240000000000001,0.12151215121512152,0.0,0.0,0.03610794374762448,0.0,0.0015587834770767134,0.01044030866999546,0.020012626262626263,0.22088353413654618,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17300380228136883,0.0,0.0,0.0023658647299137536,0.053563322741715845,0.022474747474747474,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004539264639128461,0.0013617793917385383,0.000505050505050505,0.0,0
0.196,0.0,0.059259259259259255,0.1348005502063274,0.126953125,0.0,0.05226666666666667,0.11701170117011701,0.0882088208820882,0.06083650190114069,0.06803496769289244,0.330225711481845,0.0017448933272809805,0.05083976395823877,0.04034090909090909,0.5483753194596568,1
0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011802088061733996,0.002723558783477077,0.0086489898989899,0.0,0
0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.20533333333333334,0.16741674167416742,0.0,0.024714828897338406,0.0,0.0,0.00046663640490240586,0.009078529278256923,0.009974747474747475,0.047462577583059516,0
0.0,0.0,0.0,0.0,0.0,0.23146944083224966,0.09493333333333334,0.0,0.0,0.0,0.0,0.0,0.001262823422605538,0.0040853381752156154,0.003409090909090909,0.0,0
0.0,0.11836734693877549,0.2518518518518519,0.02613480055020633,0.0,0.1521456436931079,0.20320000000000002,0.15751575157515751,0.08730873087308731,0.16539923954372626,0.15279361459521096,0.1138370951913641,0.002991375397185656,0.021788470267816613,0.05498737373737374,0.5856151880248266,1
0.0,0.0,0.0,0.0,0.0,0.0,0.023466666666666667,0.009900990099009901,0.0,0.0,0.0,0.0,0.0009695869269178394,0.004539264639128461,0.024873737373737374,0.0,0
0.128,0.13061224489795917,0.0,0.04401650618982119,0.0625,0.0,0.12106666666666667,0.29162916291629165,0.0576057605760576,0.0,0.0,0.07703631010794898,0.00044847934634589207,0.0040853381752156154,0.008712121212121211,0.2909821102592187,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000505050505050505,0.0,0
0.0,0.0,0.0,0.0,0.0,0.007802340702210662,0.0128,0.016201620162016202,0.0,0.10266159695817492,0.0,0.008341511285574093,0.0018293236495687698,0.016795279164775308,0.08484848484848485,0.006206644760861629,0
0.132,0.0,0.0,0.0,0.0,0.0,0.10773333333333335,0.06030603060306031,0.0,0.0,0.1839604713036868,0.0,0.0007226509305492511,0.008170676350431231,0.012752525252525251,0.29718875502008035,1
0.44400000000000006,0.0,0.0,0.020632737276478682,0.0,0.165149544863459,0.042133333333333335,0.0,0.0,0.11977186311787073,0.32763207905739267,0.34690873405299316,0.004015433499773037,0.022696323195642305,0.0711489898989899,0.9780941949616649,1
0.0,0.27755102040816326,0.14074074074074072,0.0,0.037109375,0.1898569570871261,0.09333333333333334,0.06930693069306931,0.052205220522052204,0.11026615969581749,0.21626757886735082,0.10157016683022572,0.01004448479346346,0.31320926009986383,0.10656565656565657,0.6703176341730559,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09720972097209722,0.0,0.0,0.19087340529931307,0.0023604176123467996,0.006808896958692692,0.004482323232323232,0.14202263599853962,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002621879255560599,0.005447117566954153,0.0021464646464646464,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.06826666666666667,0.1152115211521152,0.0,0.0,0.0,0.0,0.001005901044030867,0.006354970494779846,0.006060606060606061,0.0,0
0.0,0.0,0.0,0.0,0.0,0.11443433029908971,0.11840000000000002,0.19981998199819984,0.0,0.0,0.01900418091980236,0.0,0.002516568315932819,0.01997276441216523,0.015656565656565657,0.018254837531945966,0
0.388,0.0,0.0,0.13342503438789546,0.0,0.0,0.0,0.17461746174617462,0.0,0.0,0.3169897377423033,0.0,0.0018629142078983203,0.03041307308216069,0.00726010101010101,0.6586345381526104,1
0.04000000000000001,0.12244897959183672,0.18518518518518517,0.05502063273727649,0.0,0.14434330299089726,0.11893333333333334,0.1827182718271827,0.009000900090009001,0.2699619771863118,0.37058152793614596,0.19430814524043183,0.0019845665002269633,0.02496595551520654,0.06571969696969697,0.8291347207009858,1
0.08000000000000002,0.0,0.0,0.0,0.078125,0.02600780234070221,0.04266666666666667,0.036003600360036005,0.0,0.0,0.0,0.14818449460255154,0.0006600090785292783,0.004539264639128461,0.01193181818181818,0.1832785688207375,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646264626462646,0.0,0.0,0.0,0.012256014525646846,0.01861098502042669,0.005429292929292929,0.0,1
0.128,0.0,0.0,0.0,0.0,0.16775032509752924,0.13813333333333333,0.11611161116111611,0.0,0.0,0.20182440136830104,0.0,0.0030295052201543345,0.05447117566954154,0.021022727272727273,0.31069733479372036,1
0.0,0.0,0.0,0.0,0.0,0.11963589076723016,0.19733333333333336,0.08280828082808281,0.0,0.0,0.0,0.0,0.0013935542442124376,0.004993191103041307,0.004419191919191919,0.0,0
0.0,0.0,0.0,0.0,0.0,0.04161248374512353,0.034133333333333335,0.0288028802880288,0.0,0.0,0.035727860129228434,0.0,0.0008343168406718112,0.005447117566954153,0.01047979797979798,0.03431909456005842,0
0.22400000000000003,0.0,0.0,0.038514442916093544,0.0,0.07282184655396619,0.13440000000000002,0.025202520252025205,0.0,0.05323193916349811,0.01900418091980236,0.0,0.000983204720835225,0.014979573309123922,0.009406565656565656,0.22270901788974082,1
0.0,0.0,0.0,0.0,0.0,0.0,0.34400000000000003,0.0,0.0,0.0,0.0,0.0,0.0006600090785292783,0.0018157058556513845,0.0011363636363636363,0.0,0
0.0,0.06530612244897958,0.0,0.0,0.0,0.0,0.12053333333333333,0.043204320432043204,0.0,0.06083650190114069,0.021664766248574687,0.0,0.0006336813436223333,0.022696323195642305,0.009911616161616161,0.0792259948886455,0
0.21600000000000003,0.0,0.0,0.14855570839064652,0.10546875,0.0,0.23040000000000002,0.09720972097209722,0.0,0.0,0.4484986697073356,0.12365063788027479,0.003924648206990468,0.03041307308216069,0.011363636363636364,0.7199707922599489,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142214221422142,0.0,0.0,0.14215127328012164,0.0,0.0016795279164775307,0.006354970494779846,0.0035353535353535356,0.13654618473895583,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005556059918293237,0.004539264639128461,0.0030934343434343434,0.0,0
0.13999999999999999,0.0,0.0,0.0,0.0,0.18595578673602078,0.09546666666666667,0.09630963096309632,0.0,0.0,0.47776510832383123,0.0,0.002628234226055379,0.02723558783477077,0.016414141414141412,0.5867104782767433,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112884834663626,0.0,0.0009078529278256923,0.003177485247389923,0.0032196969696969696,0.10843373493975904,1
0.0,0.0,0.0,0.0,0.0,0.0,0.12266666666666666,0.13771377137713772,0.0,0.0,0.0,0.0,0.00017793917385383574,0.0018157058556513845,0.004166666666666667,0.0,0
0.0,0.0,0.0,0.0,0.0,0.07152145643693107,0.088,0.1485148514851485,0.0,0.10456273764258557,0.0,0.025515210991167814,0.005350885156604631,0.04357694053563323,0.024747474747474747,0.018985031033223805,0
0.0,0.0,0.0,0.0,0.0,0.0,0.09813333333333335,0.05490549054905491,0.0,0.0,0.12428734321550743,0.0,6.173399909214713e-05,0.00045392646391284613,0.002904040404040404,0.11938663745892662,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034203420342034205,0.0,0.0,0.0,0.0,0.0007262823422605537,0.0018157058556513845,0.006755050505050504,0.0,0
0.0,0.0,0.0,0.0,0.0,0.36020806241872555,0.0,0.0,0.0,0.0,0.08285822881033827,0.0,0.0006236949614162507,0.0040853381752156154,0.0016414141414141414,0.07959109163928442,0
0.0,0.0,0.0,0.0,0.0,0.0,0.13653333333333334,0.0,0.0,0.0,0.08817939946788295,0.0,0.0002687244666364049,0.003177485247389923,0.0021464646464646464,0.08470244614822929,0
0.144,0.0,0.0,0.04951856946354884,0.0,0.0,0.176,0.0,0.0,0.0,0.0201444317749905,0.026005888125613347,0.015769405356332276,0.060372219700408535,0.03125,0.1701350857977364,1
0.09200000000000001,0.1877551020408163,0.0,0.0,0.08203125,0.0,0.16640000000000002,0.12241224122412242,0.0315031503150315,0.11026615969581749,0.12314709236031927,0.23846908734052996,0.004639128461189288,0.05220154334997731,0.1399621212121212,0.5476451259583791,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0736,0.16651665166516652,0.0,0.0,0.0,0.0,0.0017993645029505223,0.012256014525646846,0.01047979797979798,0.0,0
0.36000000000000004,0.06530612244897958,0.059259259259259255,0.0674002751031637,0.015625,0.2028608582574772,0.12693333333333334,0.09630963096309632,0.0288028802880288,0.12357414448669203,0.09160015203344736,0.11187438665358196,0.005033136631865638,0.30957784838856106,0.09248737373737374,0.6166484118291348,1
0.04000000000000001,0.16734693877551018,0.0,0.027510316368638245,0.0390625,0.013003901170351105,0.22240000000000001,0.12151215121512152,0.0,0.0,0.03610794374762448,0.0,0.0015587834770767134,0.01044030866999546,0.020012626262626263,0.22088353413654618,1
0.0,0.29387755102040813,0.15185185185185182,0.0,0.0390625,0.2028608582574772,0.09973333333333334,0.0747074707470747,0.0558055805580558,0.11787072243346008,0.20828582288103387,0.09764474975466145,0.012075351793009533,0.31048570131638675,0.0956439393939394,0.6852866009492515,1
0.0,0.0,0.0,0.05914718019257222,0.0,0.0,0.046400000000000004,0.0,0.0387038703870387,0.0,0.15013302926643862,0.0,0.006339536995006809,0.03222877893781208,0.031186868686868686,0.14421321650237315,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899189918991899,0.0,0.0,0.7506651463321932,0.18155053974484792,0.03128551974580118,0.042669087607807535,0.02904040404040404,0.8561518802482659,1
0.23199999999999998,0.47346938775510194,0.0,0.0797799174690509,0.11328124999999999,0.07542262678803639,0.030933333333333334,0.1566156615661566,0.052205220522052204,0.0,0.09083998479665527,0.11727183513248284,0.0021225601452564686,0.05537902859736723,0.013005050505050504,0.8097845929171229,1
0.22400000000000003,0.0,0.0,0.07702888583218709,0.66015625,0.0,0.2106666666666667,0.15211521152115212,0.0,0.0,0.4625617635879894,0.1702649656526006,0.003726736268724467,0.06309577848388562,0.012184343434343435,0.7754654983570647,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032955061280072636,0.0009078529278256922,0.0008838383838383839,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.16906666666666667,0.0,0.0,0.0,0.0,0.0,0.0030576486609169315,0.022696323195642305,0.005176767676767676,0.0,0
0.0,0.5959183673469387,0.0,0.01788170563961486,0.0,0.0,0.2122666666666667,0.04770477047704771,0.0,0.12547528517110268,0.1573546180159635,0.010304219823356234,0.004498411257376306,0.029051293690422152,0.042045454545454546,0.6918583424607521,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16021602160216022,0.0,0.0,0.0,0.0004030866999546074,0.0018157058556513845,0.0007575757575757576,0.0,0
0.05600000000000001,0.0,0.05185185185185186,0.019257221458046772,0.0,0.09362808842652795,0.022933333333333333,0.052205220522052204,0.0,0.0,0.22234891676168758,0.022571148184494606,0.0036495687698592824,0.05946436677258284,0.061742424242424244,0.3326031398320555,1
0.0,0.0,0.0,0.0,0.005859375,0.015604681404421323,0.0016,0.0,0.0,0.011406844106463879,0.04865070315469404,0.0,0.0022033590558329552,0.021788470267816613,0.11527777777777778,0.046732384081781674,0
0.09200000000000001,0.09387755102040815,0.0,0.0,0.044921875,0.0,0.37866666666666665,0.1701170117011701,0.0,0.0,0.06651463321930824,0.0,0.00026690876078075355,0.004539264639128461,0.004103535353535353,0.23183643665571377,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04906771344455349,0.003221062187925556,0.026327734906945077,0.008838383838383838,0.03650967506389193,1
0.0,0.0,0.0,0.0,0.0,0.0,0.09173333333333333,0.0,0.0,0.0,0.0,0.0,0.001053109396277803,0.004539264639128461,0.003345959595959596,0.0,0
0.0,0.24489795918367344,0.0,0.08253094910591473,0.0,0.07802340702210663,0.19466666666666668,0.10891089108910891,0.0,0.0,0.039908779931584946,0.1545632973503435,0.00201270994098956,0.013163867453472538,0.004608585858585858,0.3723986856516977,1
0.0,0.0,0.0,0.0,0.0,0.0,0.39840000000000003,0.09540954095409541,0.0,0.0,0.0,0.0,0.0,0.0,0.002462121212121212,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005510667271901951,0.003177485247389923,0.002777777777777778,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0624,0.0,0.0,0.0,0.137210186240973,0.08832188420019628,0.0005919201089423512,0.0013617793917385383,0.0023358585858585857,0.19751734209565533,0
0.0,0.0,0.0,0.0,0.0,0.0,0.10026666666666667,0.25472547254725475,0.0,0.0,0.16837704294944889,0.0,0.003315478892419428,0.013617793917385384,0.006691919191919192,0.16173786053304126,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14491449144914492,0.0,0.0,0.20258456860509313,0.0,0.003177485247389923,0.013617793917385384,0.003914141414141413,0.19459656809054401,0
0.0,0.0,0.0,0.1444291609353508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003177485247389923,0.014979573309123922,0.006755050505050504,0.0,1
0.124,0.0,0.0,0.0,0.0,0.0,0.13226666666666667,0.08370837083708371,0.0,0.0,0.016343595591030026,0.0,0.000672719019518838,0.005901044030867,0.009722222222222222,0.1288791529755385,1
0.0,0.0,0.0,0.04264099037138928,0.0,0.04031209362808842,0.10133333333333333,0.0279027902790279,0.0,0.0,0.04941087039148613,0.08488714425907753,0.0020372219700408537,0.026781661370857923,0.01755050505050505,0.11062431544359255,1
0.0,0.0,0.0,0.0,0.0,0.010403120936280883,0.018133333333333335,0.022502250225022502,0.0,0.14638783269961977,0.0,0.011776251226692838,0.0014834316840671808,0.015887426236949616,0.03768939393939394,0.008762322015334063,0
0.0,0.0,0.0,0.0,0.0,0.08452535760728218,0.0,0.0,0.0,0.0,0.0,0.0,0.0014434861552428506,0.03086699954607354,0.024305555555555556,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.09013333333333334,0.0,0.0,0.0,0.0,0.0,0.0005619609623241036,0.004993191103041307,0.004229797979797979,0.0,0
0.0,0.0,0.0,0.0,0.0,0.09882964889466839,0.08106666666666668,0.0,0.0,0.0,0.10110224249334855,0.0,0.0,0.0,0.001388888888888889,0.09711573566995255,0
0.0,0.29387755102040813,0.15185185185185182,0.0,0.0390625,0.2028608582574772,0.09973333333333334,0.0747074707470747,0.0558055805580558,0.11787072243346008,0.20828582288103387,0.09764474975466145,0.012075351793009533,0.31048570131638675,0.0956439393939394,0.6852866009492515,1
0.0,0.17551020408163262,0.0,0.028885832187070155,0.013671875000000002,0.036410923276983094,0.18506666666666668,0.14311431143114312,0.006300630063006301,0.0,0.14139110604332955,0.08832188420019628,0.0037349069450748978,0.04539264639128461,0.0648358585858586,0.3585250091274188,1
0.0,0.0,0.0,0.0,0.0,0.006501950585175552,0.011733333333333333,0.0144014401440144,0.0,0.09505703422053233,0.0,0.007850834151128559,0.0016223331820245119,0.02088061733999092,0.06875,0.005841548010222709,0
0.248,0.0,0.0,0.08528198074277855,0.12109375,0.0,0.06666666666666667,0.2259225922592259,0.0,0.0,0.1733181299885975,0.13395485770363103,0.0013799364502950521,0.009532455742169769,0.007575757575757575,0.4925155166119022,1
0.0,0.0,0.0,0.0,0.0,0.0,0.12000000000000001,0.0,0.0,0.14258555133079848,0.0,0.0,0.00015978211529732173,0.0009078529278256922,0.0011994949494949494,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0624,0.21152115211521152,0.0,0.0,0.0,0.0,0.0006899682251475262,0.004993191103041307,0.00505050505050505,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.19253333333333333,0.0,0.0,0.0,0.04561003420752566,0.0,0.0008715388107126645,0.0036314117113027695,0.0030303030303030303,0.04381161007667032,0
